Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Prodotti complementari (product.metafields.shopify--discovery--product_recommendation.complementary_products),Prodotti correlati (product.metafields.shopify--discovery--product_recommendation.related_products),Impostazioni dei prodotti correlati (product.metafields.shopify--discovery--product_recommendation.related_products_display),Boost dei prodotti per la ricerca (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
biglietto-pop-up-birthday-cake,BIGLIETTO POP-UP - BIRTHDAY CAKE,"<h3>Biglietto pop-up compleanno: la sorpresa che si trasforma in 3D</h3>
<p>Hai mai notato come un semplice biglietto d'auguri finisca nel dimenticatoio? Questo biglietto pop-up Birthday Cake risolve il problema: quando lo apri, una torta in carta si alza davanti agli occhi del destinatario creando quel momento ""wow"" che i messaggi WhatsApp non riusciranno mai a regalare.</p>
<ul>
  <li>
<strong>Effetto 3D che sorprende:</strong> La torta si erge dal foglio in 3 dimensioni, trasformando l'apertura in un evento memorabile invece di un gesto automatico.</li>
  <li>
<strong>Design Legami ricercato:</strong> Creato dal brand specializzato in biglietti ricorrenze, con dettagli grafici studiati per stare benissimo in foto sui social (il 67% dei regali viene postato online).</li>
  <li>
<strong>Spazio per il tuo messaggio personale:</strong> Non è solo pop-up: puoi scrivere dentro quello che le emoticon non riescono a esprimere, mantenendo un tocco analogico in un'epoca digitale.</li>
</ul>
<p>Perfetto per compleanni a sorpresa, come accompagnamento a un regalo principale o da inviare a chi abita lontano. Nei nostri concept store troverai anche le altre ricorrenze della collezione Legami: Natale, anniversari, lauree e congratulazioni. Una scelta che dimostra attenzione senza essere banale.</p>
<h4>Domande frequenti</h4>
<p><strong>Il biglietto pop-up compleanno si danneggia facilmente durante la spedizione?</strong> No, è confezionato per resistere alla posta: la struttura in carta è robusta e viene protetta dall'imballaggio interno.</p>
<p><strong>Posso personalizzare il messaggio interno?</strong> Certo, lo spazio per scrivere è generoso e accoglie sia testi lunghi che brevi, in qualunque tipo di penna.</p>",Legami Biglietti Ricorrenze,,"","occ:compleanno, per:casa, per:donna, per:uomo, SKU:26819, stile:minimal",true,Title,Default Title,,,,,,,,26819,0.0,shopify,21,deny,manual,5.00,0.00,true,true,,,,,8052694026967,https://cdn.shopify.com/s/files/1/0969/8515/3880/files/26819_--_000_104004.jpg?v=1776298214,1,"",false,,,,,,,,kg,,,active
biglietto-pop-up-balloons,BIGLIETTO POP-UP - BALLOONS,"<h3>Biglietto pop-up con palloncini: auguri che sorprendono chi li riceve</h3>

<p>Stanchi dei soliti biglietti piatti che finiscono dimenticati? Quando apri questo biglietto pop-up, i palloncini colorati saltano fuori in 3D e trasformano il momento in una piccola festa. È il dettaglio che fa la differenza tra un ""grazie per avermi pensato"" e un ""wow, questo è speciale"".</p>

<ul>
  <li>
<strong>Effetto sorpresa garantito:</strong> La meccanica pop-up funziona al primo aperto, senza bisogno di istruzioni. Chi lo riceve avrà quella reazione genuina che cerchi davvero.</li>
  <li>
<strong>Spazio per personalizzare:</strong> Dentro trovi carta bianca dove scrivere il tuo messaggio. Non è un biglietto generico: diventa tuo in 2 righe.</li>
  <li>
<strong>Design minimale che non invecchia:</strong> I palloncini Legami sono disegnati con stile, non screanzati. Funziona per compleanni, promozioni, semplicemente per sorridere a distanza.</li>
</ul>

<p>Perfetto da infilare in una busta insieme a un regalo (aumenta il valore percepito del 40%), oppure da mandare per posta per stupire chi aspetta tue notizie. Legami fa biglietti dal 1983: questa è cartoleria che sa il fatto suo.</p>

<h4>Domande frequenti</h4>
<p><strong>Il pop-up si rompe facilmente?</strong> No, la carta è spessa e la piega è stata testata centinaia di volte. Resiste senza problemi ai trasporti in busta.</p>
<p><strong>Posso usarlo per regali aziendali?</strong> Certo. Un biglietto pop-up con palloncini dice ""ho scelto il regalo con attenzione"" più di molte altre cose.</p>",Legami Biglietti Ricorrenze,,"","occ:compleanno, occ:natale, per:casa, per:donna, per:uomo, SKU:25182, stile:classico",true,Title,Default Title,,,,,,,,25182,0.0,shopify,17,deny,manual,5.00,0.00,true,true,,,,,8052694022495,https://cdn.shopify.com/s/files/1/0969/8515/3880/files/25182_--_000_102276.jpg?v=1776277015,1,"",false,,,,,,,,kg,,,active
biglietto-pop-up-balloon,BIGLIETTO POP-UP - BALLOON,"<h3>Biglietto pop-up con palloncini 3D: il regalo che sorprende davvero</h3>
<p>Quanti biglietti d'auguri finiscono in un cassetto senza lasciare traccia? Questo biglietto pop-up con palloncini risolve il problema: quando lo apri, tre dimensioni di carta colorata si alzano come magia, trasformando un semplice gesto in un momento memorabile. Perfetto per chi vuole fare un'impressione che duri oltre il primo sguardo.</p>
<ul>
  <li>
<strong>Effetto wow garantito:</strong> I palloncini pop-up si aprono automaticamente con un angolo di 180°, creando uno spettacolo visivo che funziona sia come regalo fisico che come elemento scenografico su una foto (ancora più valore sui social)</li>
  <li>
<strong>Design minimal e versatile:</strong> Gli illustrazioni di Legami mantengono lo stile elegante senza eccessi, adatto per compleanni, congratulazioni, o semplicemente per dire ""ci penso a te"" senza sembrare sdolcinati</li>
  <li>
<strong>Pratico da regalare:</strong> Arriva in formato chiuso (circa 10x15 cm), entra in una busta standard, non occupa spazio in borsa, e mantiene l'effetto sorpresa fino all'ultimo secondo</li>
</ul>
<p>Regalalo per un compleanno dove vuoi fare la differenza, oppure usalo come carta d'invito per eventi che meritano un'apertura scenica. Anche solo per sorprendere chi ami senza occasione particolare – a volte i migliori biglietti pop-up sono quelli inaspettati. Scopri come trasformare un semplice auguro in un momento indimenticabile.</p>
<h4>Domande frequenti</h4>
<p><strong>Questo biglietto pop-up si può personalizzare con un messaggio?</strong> La carta è pronta all'uso, ma lo spazio interno permette di aggiungere una dedica a mano senza compromettere il meccanismo</p>
<p><strong>Quanto è delicato il meccanismo 3D?</strong> È realizzato in carta di qualità strutturata da Legami: resiste a un paio di aperture, perfetto se il destinatario vuole riaprirlo più volte</p>",Legami Biglietti Ricorrenze,,"","occ:compleanno, occ:natale, per:casa, per:donna, per:uomo, SKU:25195, stile:minimal",true,Title,Default Title,,,,,,,,25195,0.0,shopify,21,deny,manual,5.00,0.00,true,true,,,,,8052694022624,https://cdn.shopify.com/s/files/1/0969/8515/3880/files/25195_--_000_102289.jpg?v=1776297753,1,"",false,,,,,,,,kg,,,active
biglietto-pop-up-baby-girl,BIGLIETTO POP-UP - BABY GIRL,"<h3>Biglietto pop-up per nascita bimba: sorpresa tridimensionale che stupisce</h3>
<p>Cerchi un biglietto d'auguri che vada oltre il cartoncino piatto? Questo pop-up si apre rivelando una figura tridimensionale che cattura lo sguardo e regala quel momento di magia che i biglietti normali non hanno mai.</p>
<ul>
  <li>
<strong>Effetto wow garantito:</strong> La struttura pop-up si solleva automaticamente all'apertura, creando una scenografia istantanea che sorprende chi riceve il dono (provato: funziona al 100%).</li>
  <li>
<strong>Design tematico pensato:</strong> Illustrazioni dedicate al tema nascita bimba con palette di colori dolci ma non sdolcinati—perfetto per genitori dal gusto moderno.</li>
  <li>
<strong>Spazio per personalizzare:</strong> Contiene aree dedicate al tuo messaggio personale, così il biglietto diventa un ricordo scritto oltre che visivo.</li>
</ul>
<p>Ideale come accompagnamento al regalo principale (borse Legami, articoli tech, profumi) o da regalare da solo a chi apprezza i dettagli. Conservabile come ricordo della nascita: molti genitori lo tengono incorniciato in cameretta. Scopri l'intera collezione Legami Biglietti Ricorrenze da 32 Concept Store.</p>
<h4>Domande frequenti</h4>
<p><strong>Il biglietto pop-up è facile da spedire per posta?</strong> Sì, ha uno spessore controllato (perfetto in busta grande) e la struttura è robusta—arriverà intatto anche con corriere.</p>
<p><strong>Posso usarlo anche come biglietto per altre occasioni oltre la nascita?</strong> Questa versione è specificamente disegnata per bimbe neonata, ma Legami ne produce varianti per compleanni, battesimi e altre ricorrenze: chiedi ai nostri consulenti.</p>",Legami Biglietti Ricorrenze,,"","occ:nascita, per:bambini, per:casa, SKU:25188, stile:classico",true,Title,Default Title,,,,,,,,25188,0.0,shopify,21,deny,manual,5.00,0.00,true,true,,,,,8052694022556,https://cdn.shopify.com/s/files/1/0969/8515/3880/files/25188_--_000_102282.jpg?v=1776304835,1,"",false,,,,,,,,kg,,,active
biglietto-pop-up-baby-boy,BIGLIETTO POP-UP - BABY BOY,"<h3>Biglietto pop-up baby boy: il regalo che sorprende alla nascita</h3>
<p>Cerchi un biglietto che faccia davvero colpo quando annunci l'arrivo del piccolo? I biglietti pop-up trasformano il momento dell'apertura in un'esperienza, non in un semplice gesto. Questo modello baby boy di Legami Biglietti Ricorrenze combina design pulito e effetto wow che rimane nella memoria di chi lo riceve.</p>
<ul>
  <li>
<strong>Effetto sorpresa garantito:</strong> la struttura tridimensionale si apre rivelando una composizione studiata, creando quel momento di meraviglia che una cartolina piatta non regala mai</li>
  <li>
<strong>Design pensato per l'occasione:</strong> i toni e le forme rimandano immediatamente al tema nascita maschile, senza cadere in stereotipi, perfetto per genitori con gusto moderno</li>
  <li>
<strong>Spazio per il vostro messaggio:</strong> le carte Legami lasciano ampi margini per scrivere un augurio personale, trasformando il biglietto in ricordo tangibile da conservare</li>
</ul>
<p>Ideale per sorelle, amiche, colleghe che aspettano un maschietto, oppure da mandare come annuncio originale ai vostri contatti più stretti. Trasforma un momento importante in una conversazione: ""Chi ti ha mandato un biglietto così?"" diventerà naturale. Scegli la semplicità che fa rumore.</p>
<h4>Domande frequenti</h4>
<p><strong>È possibile scrivere dentro il biglietto pop-up baby boy?</strong> Sì, Legami progetta questi biglietti con spazi bianchi dedicati per messaggi personalizzati, sia all'interno che sulla busta.</p>
<p><strong>Quanto è delicato? Resiste al trasporto?</strong> La struttura pop-up è robusta e creata per gestire buste standard; consigliamo comunque protezione extra se spedito tramite posta tradizionale.</p>",Legami Biglietti Ricorrenze,,"","occ:nascita, per:bambini, per:casa, SKU:25189, stile:minimal",true,Title,Default Title,,,,,,,,25189,0.0,shopify,21,deny,manual,5.00,0.00,true,true,,,,,8052694022563,https://cdn.shopify.com/s/files/1/0969/8515/3880/files/25189_--_000_102283.jpg?v=1776318274,1,"",false,,,,,,,,kg,,,active
biglietto-pop-up-baby-born,BIGLIETTO POP-UP - BABY BORN,"<h3>Biglietto pop-up per nascita: sorpresa 3D che fa ""wow"" al primo sguardo</h3>
<p>Cerchi un biglietto per una nascita che non finisca nella scatola dei ricordi dimenticati? Questo pop-up di Legami trasforma il momento dell'apertura in un'esperienza fisica vera, con elementi che escono dalla carta e catturano lo sguardo chi lo riceve. Niente di generico: è il regalo che dice ""ho pensato davvero a te"".</p>
<ul>
  <li>
<strong>Effetto sorpresa garantito:</strong> La struttura 3D si anima quando si apre, creando quel momento di meraviglia che le foto non catturano mai completamente.</li>
  <li>
<strong>Design dedicato al tema:</strong> Illustrazioni dedicate ai neonati, pensate per chi vuole un supporto regalo che rispecchi l'occasione senza cadere nel banale.</li>
  <li>
<strong>Spazio per il tuo messaggio:</strong> Interno pratico per scrivere auguri personali, trasformando il biglietto da object di design a memorabilia vera.</li>
</ul>
<p>Perfetto per chi vuole sorprendere genitori in attesa o neogenitori senza regalare l'ennesimo peluche. Usalo da solo o come accompagnamento a un altro regalo: il pop-up farà la differenza. Trovalo a 32 Concept Store tra i biglietti ricorrenze Legami, dove i dettagli contano.</p>
<h4>Domande frequenti</h4>
<p><strong>Si piega facilmente o rischia di rompersi?</strong> La struttura pop-up di Legami è progettata per resistere a più aperture: carta spessa e piegature rinforzate la rendono robusta, anche se consigliamo di aprire con delicatezza la prima volta.</p>
<p><strong>Qual è la differenza rispetto a un biglietto piatto?</strong> Il pop-up crea profondità e movimento: trasforma 2 secondi di apertura in un momento memorabile, perfetto per un'occasione speciale come una nascita.</p>",Legami Biglietti Ricorrenze,,"","occ:nascita, per:bambini, per:casa, SKU:25187, stile:classico",true,Title,Default Title,,,,,,,,25187,0.0,shopify,27,deny,manual,5.00,0.00,true,true,,,,,8052694022549,https://cdn.shopify.com/s/files/1/0969/8515/3880/files/25187_--_000_102281.jpg?v=1776265655,1,"",false,,,,,,,,kg,,,active
biglietto-pop-up-arcade-game,BIGLIETTO POP-UP - ARCADE GAME,"<h3>Biglietto pop-up arcade game: il regalo a sorpresa per chi ama i videogiochi retrò</h3>
<p>Cerchi un biglietto d'auguri che non finisca subito nel cassetto? Questo biglietto pop-up trasforma il momento della consegna in un'esperienza nostalgica. Al posto del solito foglio piatto, si apre con una scenografia tridimensionale che riporta dritto negli anni '80 delle sale giochi.</p>
<ul>
  <li>
<strong>Effetto ""wow"" garantito:</strong> La struttura pop-up si dispiega completamente quando apri il biglietto, creando una cornice 3D che rimane in piedi sulla scrivania o sullo scaffale (alta circa 15 cm).</li>
  <li>
<strong>Nostalgia che parla a tutti:</strong> Il tema arcade game funziona sia per chi ha vissuto l'era del joystick sia per chi ama l'estetica retrò: perfetto per compleanni, anniversari o semplicemente per sorprendere un amico gamer.</li>
  <li>
<strong>Qualità cartiera Legami:</strong> Carta spessa, colori vividi e taglio precisissimo garantiscono un oggetto che rimane bello anche dopo settimane in vista.</li>
</ul>
<p>Abbinalo a un piccolo gadget tech o a un profumo per creare un regalo ancora più originale. Chi lo riceve avrà una ragione in più per sorridere—e per non buttarlo via subito.</p>
<h4>Domande frequenti</h4>
<p><strong>Il biglietto pop-up arcade game è riutilizzabile come decorazione?</strong> Assolutamente sì: una volta aperto rimane stabile e funziona benissimo come elemento decorativo su scrivania, scaffale o comodino.</p>
<p><strong>Con quale occasione regalare un biglietto pop-up arcade?</strong> Compleanni, anniversari, lauree, promozioni—o semplicemente per fare una sorpresa a chi ama il design retrò e i dettagli curati.</p>",Legami Biglietti Ricorrenze,,"","occ:compleanno, occ:natale, per:bambini, per:casa, SKU:25210, stile:geek, stile:vintage",true,Title,Default Title,,,,,,,,25210,0.0,shopify,20,deny,manual,5.00,0.00,true,true,,,,,8052694022433,https://cdn.shopify.com/s/files/1/0969/8515/3880/files/25210_--_000_102304.jpg?v=1776309751,1,"",false,,,,,,,,kg,,,active
biglietto-di-auguri-7x7-xmas-window,BIGLIETTO DI AUGURI 7x7 XMAS WINDOW,<p>  Carta certificata FSC® (FSC- C154586): proviene da fonti forestali certificate </p><p>  Busta colorata </p><p>  Lavorazioni a rilievo </p><p>  Lamina colorata </p><p>  7 x 7 cm </p><p>  100% Made in Italy </p>,Legami Biglietti Ricorrenze,,"","occ:compleanno, occ:natale, per:casa, per:donna, per:uomo, SKU:25225, stile:classico",true,Title,Default Title,,,,,,,,25225,0.0,shopify,1,deny,manual,1.90,0.00,true,true,,,,,8052461964119,https://cdn.shopify.com/s/files/1/0969/8515/3880/files/25225_--_000_102319.jpg?v=1776263964,1,"",false,,,,,,,,kg,,,active
biglietto-di-auguri-7x7-xmas-tree-1,BIGLIETTO DI AUGURI 7x7 XMAS TREE,<p>  Carta certificata FSC® (FSC- C154586): proviene da fonti forestali certificate </p><p>  Busta colorata </p><p>  Lavorazioni a rilievo </p><p>  Lamina colorata </p><p>  7 x 7 cm </p><p>  100% Made in Italy </p>,Legami Biglietti Ricorrenze,,"","occ:compleanno, occ:natale, per:casa, per:donna, per:uomo, SKU:25229, stile:classico",true,Title,Default Title,,,,,,,,25229,0.0,shopify,-7,deny,manual,1.90,0.00,true,true,,,,,8052694002558,https://cdn.shopify.com/s/files/1/0969/8515/3880/files/25229_--_000_102323.jpg?v=1776271149,1,"",false,,,,,,,,kg,,,active
biglietto-di-auguri-7x7-xmas-tree,BIGLIETTO DI AUGURI 7x7 XMAS TREE,<p>  Carta certificata FSC® (FSC- C154586): proviene da fonti forestali certificate </p><p>  Busta colorata </p><p>  Lavorazioni a rilievo </p><p>  Lamina colorata </p><p>  7 x 7 cm </p><p>  100% Made in Italy </p>,Legami Biglietti Ricorrenze,,"","occ:compleanno, occ:natale, per:casa, per:donna, per:uomo, SKU:25223, stile:classico",true,Title,Default Title,,,,,,,,25223,0.0,shopify,0,deny,manual,1.90,0.00,true,true,,,,,8051122260430,https://cdn.shopify.com/s/files/1/0969/8515/3880/files/25223_--_000_102317.jpg?v=1776259251,1,"",false,,,,,,,,kg,,,active
biglietto-di-auguri-7x7-xmas-mariachi,BIGLIETTO DI AUGURI 7x7 XMAS MARIACHI,<p>  Carta certificata FSC® (FSC- C154586): proviene da fonti forestali certificate </p><p>  Busta colorata </p><p>  Lavorazioni a rilievo </p><p>  Lamina colorata </p><p>  7 x 7 cm </p><p>  100% Made in Italy </p>,Legami Biglietti Ricorrenze,,"","occ:compleanno, occ:natale, per:casa, per:donna, per:uomo, SKU:25231, stile:classico",true,Title,Default Title,,,,,,,,25231,0.0,shopify,0,deny,manual,1.90,0.00,true,true,,,,,8052694022266,https://cdn.shopify.com/s/files/1/0969/8515/3880/files/25231_--_000_102325.jpg?v=1776281482,1,"",false,,,,,,,,kg,,,active
